archivo,material,rugosidad,rugosidad_rms,asimetria,curtosis,espesor_promedio,altura_maxima,altura_minima,num_islas,densidad_islas,cobertura_fraccional,energia_difusion,tasa_eventos,energia_promedio,etapa,cobertura_10,cobertura_20,cobertura_30,cobertura_60
Fe_3d_altura_c004_s004_ed0.91_te20000._ep 5.0.dat,Fe,8.42645343190123,14.336247765716104,0.01355882927312444,-1.1530431946921305,11.5984,30.0,0.0,1,0.0004,78.08,0.91,20000.0,0.0,crecimiento,56.24,16.520000000000003,0.0,0.0
Fe_3d_altura_c002_s004_ed0.99_te20000._ep 5.0.dat,Fe,8.270857358218676,14.2723929318107,-0.07374617421061679,-1.2178355826988922,11.6316,30.0,0.0,1,0.0004,77.96,0.99,20000.0,0.0,crecimiento,56.84,16.04,0.0,0.0
Cr_3d_altura_c002_s001_ed0.22_te20000._ep 5.0.dat,Cr,2.6173866661232923,3.0968370961353457,1.3660486243756038,0.8274478938077983,1.6552,12.0,0.0,106,0.0424,32.68,0.22,20000.0,0.0,coalescencia,0.48,0.0,0.0,0.0
Cr_3d_altura_c004_s006_ed0.13_te20000._ep 5.0.dat,Cr,9.601884681665366,18.18348701432154,-0.3313455517348279,-1.1601777659088424,15.4416,30.0,0.0,1,0.0004,83.72,0.13,20000.0,0.0,crecimiento,68.60000000000001,36.84,0.0,0.0
Cr_3d_altura_c003_s001_ed0.04_te20000._ep 5.0.dat,Cr,2.4895355711457507,2.943671177288659,1.3422330349041913,0.7988441791683756,1.5708,14.0,0.0,105,0.042,32.08,0.04,20000.0,0.0,coalescencia,0.24,0.0,0.0,0.0
Cr_3d_altura_c002_s002_ed0.22_te20000._ep 5.0.dat,Cr,4.71832599128123,6.39915619437438,0.7053742095281881,-0.6236133847178449,4.3228,20.0,0.0,8,0.0032,54.64,0.22,20000.0,0.0,coalescencia,12.76,0.0,0.0,0.0
Cr_3d_altura_c001_s003_ed0.07_te20000._ep 5.0.dat,Cr,6.455770950087991,9.857058384731218,0.26377054258921007,-1.1736080084382194,7.4488,25.0,0.0,1,0.0004,67.92,0.07,20000.0,0.0,crecimiento,35.92,1.16,0.0,0.0
Fe_3d_altura_c005_s002_ed0.50_te20000._ep 5.0.dat,Fe,4.752025235623228,6.422429446868217,0.6858504450480081,-0.7253260454207462,4.3204,20.0,0.0,3,0.0012,53.76,0.5,20000.0,0.0,coalescencia,13.28,0.0,0.0,0.0
Fe_3d_altura_c001_s002_ed0.79_te20000._ep 5.0.dat,Fe,4.649283316813464,6.326673691601298,0.6652197943802796,-0.7178565298757529,4.2908,20.0,0.0,10,0.004,54.6,0.79,20000.0,0.0,coalescencia,12.36,0.0,0.0,0.0
Cr_3d_altura_c003_s004_ed0.04_te20000._ep 5.0.dat,Cr,7.985254600825198,13.444656931286868,0.037015159508856026,-1.1255258317804946,10.8164,30.0,0.0,2,0.0008,76.6,0.04,20000.0,0.0,crecimiento,54.120000000000005,11.959999999999999,0.0,0.0
Cr_3d_altura_c001_s004_ed0.07_te20000._ep 5.0.dat,Cr,8.098135084079544,13.86998197547495,-0.030680828336851325,-1.16047136311667,11.2604,30.0,0.0,1,0.0004,77.64,0.07,20000.0,0.0,crecimiento,56.2,13.8,0.0,0.0
Cr_3d_altura_c005_s003_ed0.16_te20000._ep 5.0.dat,Cr,6.462597310679352,9.895716244921335,0.3041763410194042,-1.0525357068591892,7.494,24.0,0.0,1,0.0004,68.60000000000001,0.16,20000.0,0.0,crecimiento,35.480000000000004,2.1999999999999997,0.0,0.0
Fe_3d_altura_c003_s006_ed0.85_te20000._ep 5.0.dat,Fe,9.580063431940314,18.426893389825644,-0.39004653485728497,-1.103489639332018,15.7408,30.0,0.0,1,0.0004,83.91999999999999,0.85,20000.0,0.0,crecimiento,70.44,38.36,0.0,0.0
Fe_3d_altura_c005_s006_ed0.50_te20000._ep 5.0.dat,Fe,9.6048356071304,18.32280546204647,-0.35794926636138213,-1.1419124452195126,15.6036,30.0,0.0,1,0.0004,83.76,0.5,20000.0,0.0,crecimiento,69.76,38.4,0.0,0.0
Fe_3d_altura_c001_s001_ed0.79_te20000._ep 5.0.dat,Fe,2.673109829393473,3.174775582619975,1.30894686117165,0.5574753274310336,1.7128,12.0,0.0,89,0.0356,33.2,0.79,20000.0,0.0,coalescencia,0.27999999999999997,0.0,0.0,0.0
Fe_3d_altura_c001_s006_ed0.79_te20000._ep 5.0.dat,Fe,9.543706248622701,18.104540866865417,-0.35248621084215986,-1.155578974795306,15.3848,30.0,0.0,1,0.0004,83.39999999999999,0.79,20000.0,0.0,crecimiento,68.88,38.12,0.0,0.0
Cr_3d_altura_c004_s005_ed0.13_te20000._ep 5.0.dat,Cr,9.601884681665366,18.18348701432154,-0.3313455517348279,-1.1601777659088424,15.4416,30.0,0.0,1,0.0004,83.72,0.13,20000.0,0.0,crecimiento,68.60000000000001,36.84,0.0,0.0
Fe_3d_altura_c003_s004_ed0.85_te20000._ep 5.0.dat,Fe,8.387862955485145,14.375576510178643,-0.05241490555211686,-1.2365046650908875,11.6748,30.0,0.0,2,0.0008,78.0,0.85,20000.0,0.0,crecimiento,57.199999999999996,17.24,0.0,0.0
Fe_3d_altura_c003_s002_ed0.85_te20000._ep 5.0.dat,Fe,4.72938889921309,6.392495600311352,0.7278072667763733,-0.6115372798464596,4.3008,19.0,0.0,5,0.002,54.559999999999995,0.85,20000.0,0.0,coalescencia,12.920000000000002,0.0,0.0,0.0
Fe_3d_altura_c003_s001_ed0.85_te20000._ep 5.0.dat,Fe,2.7015384061678636,3.1936186372201676,1.3819254632627775,0.8652682723173002,1.7032,13.0,0.0,91,0.0364,32.72,0.85,20000.0,0.0,coalescencia,0.44,0.0,0.0,0.0
Cr_3d_altura_c005_s006_ed0.16_te20000._ep 5.0.dat,Cr,9.443783402852905,18.001299953058947,-0.3001596296912939,-1.1228826009318604,15.3252,30.0,0.0,1,0.0004,84.36,0.16,20000.0,0.0,crecimiento,68.24,36.0,0.0,0.0
Cr_3d_altura_c005_s005_ed0.16_te20000._ep 5.0.dat,Cr,9.443783402852905,18.001299953058947,-0.3001596296912939,-1.1228826009318604,15.3252,30.0,0.0,1,0.0004,84.36,0.16,20000.0,0.0,crecimiento,68.24,36.0,0.0,0.0
